"","sens","gamma","z0","zi","L","zcut","deposition"
"710",6,0.54331,0.67717,0.14961,0.79528,0.70079,9.42938663369382e-05
"711",6,0.55118,0.3937,0.03937,0.83465,0.45669,7.68563737747854e-05
"712",6,0.55906,0.031496,0.25984,0.70079,0.77165,4.03106519623608e-05
"713",6,0.56693,0.062992,0.55118,0.055118,0.18898,0.000109977052386462
"714",6,0.5748,0.40157,0.015748,0.15748,0.34646,0.000135347087428705
"715",6,0.58268,0.6063,0.88976,0.22835,0.35433,0.000130118097931388
"716",6,0.59055,0.37008,0.93701,0.86614,0,6.85472260993414e-05
"717",6,0.59843,0.22047,0.65354,0.91339,0.75591,5.31173405204307e-05
"718",6,0.6063,0.055118,0.007874,0.85039,0.086614,3.45927735054882e-05
"719",6,0.61417,0.76378,0.77165,0.56693,0.84252,9.50537763678778e-05
"720",6,0.62205,0.49606,0.74803,0.27559,0.82677,0.00010720368017024
"721",6,0.62992,0.95276,0.3937,0.71654,0.76378,9.08716659547294e-05
"722",6,0.6378,0.38583,0.33858,0.48031,0.98425,7.63555109259874e-05
"723",6,0.64567,0.03937,0.34646,0.92913,0.31496,2.71662257687175e-05
"724",6,0.65354,0.48031,0.24409,0.031496,0.56693,0.000235903945948738
"725",6,0.66142,0.73228,0.33071,0.13386,0.92913,0.000154821410743433
"726",6,0.66929,0.15748,0.92126,0.41732,0.015748,5.31113463178183e-05
"727",6,0.67717,0.61417,0.19685,0.89764,0.54331,6.94678491048787e-05
"728",6,0.68504,0.74803,0.6378,0.33858,0.2126,0.000104216404758548
"729",6,0.69291,0.59055,0.96063,0.58268,0.99213,7.95284081797767e-05
"730",6,0.70079,0.22835,0.66142,0.70866,0.50394,4.82461155708458e-05
"731",6,0.70866,1,0.54331,0.62992,0.40945,8.77946514591835e-05
"732",6,0.71654,0.8189,0.70866,0.68504,0.51969,8.02542465998867e-05
"733",6,0.72441,0.56693,0.2126,0.93701,0.062992,6.23451739223139e-05
"734",6,0.73228,0.17323,0.73228,0.14961,0.3622,8.31962440937735e-05
"735",6,0.74016,0.12598,0.97638,0.62205,0.55118,3.65821340323955e-05
"736",6,0.74803,0.34646,0.95276,0.03937,0.62205,0.000195654050158941
"737",6,0.75591,0.97638,0.76378,0.007874,0.59055,0.000295276773988246
"738",6,0.76378,0.91339,0.48819,0.12598,0.94488,0.000153935529193973
"739",6,0.77165,0.5748,0.30709,0.070866,0.22835,0.000174156128742874
"740",6,0.77953,0.10236,0.77953,0.61417,0.47244,3.17721407307679e-05
"741",6,0.7874,0.66142,0.74016,0.74016,0.19685,6.7226918816488e-05
"742",6,0.79528,0.51969,0.62205,0.90551,0.15748,5.69773752473971e-05
"743",6,0.80315,0.35433,0.88189,0.32283,0.90551,7.32100640334417e-05
"744",6,0.81102,0.28346,0.80315,0.44882,0.52756,5.68859561292362e-05
"745",6,0.8189,0.53543,0.11024,0.51181,0.32283,7.08071035862912e-05
"746",6,0.82677,0.16535,0.16535,0.47244,0.12598,4.11333565948448e-05
"747",6,0.83465,0.50394,0.43307,0.73228,0.10236,5.82301084065439e-05
"748",6,0.84252,0.07874,0.25197,0.38583,0.67717,2.98264614044893e-05
"749",6,0.85039,0.72441,0.14173,0.30709,0.48031,9.44638869635157e-05
"750",6,0.85827,0.70866,0.055118,0.24409,0.70866,0.000102264411809497
"751",6,0.86614,0.086614,0.45669,0.85827,0.92126,2.19743539166281e-05
"752",6,0.87402,0.54331,0.22835,0.84252,0.97638,5.59603379522504e-05
"753",6,0.88189,0.74016,0.86614,0.28346,0.64567,9.67117874288885e-05
"754",6,0.88976,0.79528,0.81102,0.062992,0.81102,0.000178998620267285
"755",6,0.89764,0.25197,0.3622,0.25984,0.66142,6.48918270712246e-05
"756",6,0.90551,0,0.9685,0.98425,0.41732,1.07322663610701e-05
"757",6,0.91339,0.59843,0.55906,0.40945,1,7.51411572080067e-05
"758",6,0.92126,0.9685,0.69291,0.65354,0.17323,7.21544635381889e-05
"759",6,0.92913,0.85827,0.37008,0.45669,0.14961,8.03148382315621e-05
"760",6,0.93701,0.88976,0.61417,0.35433,0.37008,8.87698054600477e-05
"761",6,0.94488,0.30709,0.91339,0.87402,0.29134,4.02167312410894e-05
"762",6,0.95276,0.96063,0.6063,0.99213,0.6063,6.09799520264292e-05
"763",6,0.96063,0.1811,0.47244,0.14173,0.43307,7.29035711343822e-05
"764",6,0.9685,0.43307,0.62992,0.29134,0.4252,7.42733100896305e-05
"765",6,0.97638,0.27559,0.023622,0.34646,0.48819,5.58038927088566e-05
"766",6,0.98425,0.77953,0.87402,0.3937,0.055118,7.98932572133918e-05
"767",6,0.99213,0.83465,0.031496,0.77165,0.33858,6.26492250222223e-05
"768",6,1,0.44882,0.29921,0.51969,0.047244,5.72642967778307e-05
"769",7,0,0.55118,0.44882,0.26772,0.25984,0.000310289481109069
"770",7,0.007874,0.25984,0.22047,0.3622,0.83465,0.000289630814416113
"771",7,0.015748,0.75591,0.26772,0.33071,0.7874,0.000304549949453393
"772",7,0.023622,0.85039,0.8189,0.6063,0.72441,0.000297596343594693
"773",7,0.031496,0.31496,0.71654,0.2126,0.62992,0.000299949337578964
"774",7,0.03937,0.68504,0.67717,0.047244,0.37795,0.000356005407533583
"775",7,0.047244,0.66929,0.11811,0.43307,0.65354,0.000294948901521956
"776",7,0.055118,0.11811,0.83465,0.77953,0.73228,0.000263313812466756
"777",7,0.062992,0.94488,0.72441,0.10236,0.40157,0.000334903135318805
"778",7,0.070866,0.29134,0.13386,0.48819,0.55906,0.000273957623656303
"779",7,0.07874,0.26772,0.07874,0.5748,0.070866,0.000271630986739859
"780",7,0.086614,0.86614,0.062992,0.69291,0.44094,0.000276664891542605
"781",7,0.094488,0.65354,0.94488,0.66929,0.85039,0.000268625406239219
"782",7,0.10236,0.44094,0.99213,0.1811,0.29921,0.000292092112706013
"783",7,0.11024,0.98425,0.50394,0.6378,0.03937,0.000269173952129759
"784",7,0.11811,0.80315,0.46457,0.37008,0.13386,0.000275563529206473
"785",7,0.12598,0.29921,0.89764,0.50394,0.8189,0.000245638671318762
"786",7,0.13386,0.47244,0.40945,0.81102,0.68504,0.000243832848413654
"787",7,0.14173,0.64567,0.10236,0.29921,0.49606,0.000260928682332773
"788",7,0.14961,0.84252,0.48031,0.88976,0.87402,0.000249156075672827
"789",7,0.15748,0.51181,0.44094,0.11024,0.66929,0.000288298158306218
"790",7,0.16535,0.6378,0.64567,0.54331,0.20472,0.000241865018038842
"791",7,0.17323,0.11024,0.51181,0.55906,0.9685,0.000211317781751142
"792",7,0.1811,0.20472,0.35433,1,0.58268,0.000200326692039809
"793",7,0.18898,0.70079,0.79528,0.96063,0.5748,0.000218315339163137
"794",7,0.19685,0.13386,0.66929,0.9685,0.031496,0.000192424137636872
"795",7,0.20472,0.77165,0.85827,0.07874,0.69291,0.00030848064763759
"796",7,0.2126,0.4252,0.51969,0.72441,0.07874,0.000200415659308065
"797",7,0.22047,0.19685,0.23622,0.25197,0.23622,0.000204688347548244
"798",7,0.22835,0.094488,0.12598,0.49606,0.28346,0.000171607455272467
"799",7,0.23622,0.71654,0.98425,0.44094,0.14173,0.000217200121904044
"800",7,0.24409,0.46457,0.49606,0.97638,0.27559,0.000182776632908889
"801",7,0.25197,0.90551,0.82677,0.16535,0.74803,0.000259200900383245
"802",7,0.25984,0.24409,0.85039,0.086614,0.44882,0.000242734055465942
"803",7,0.26772,0.047244,0.5748,0.17323,0.6378,0.000160412581128663
"804",7,0.27559,0.007874,0.7874,0.53543,0.094488,0.000137233151362327
"805",7,0.28346,0.015748,0.58268,0.82677,0.93701,0.000135859900658522
"806",7,0.29134,0.89764,0.29134,0.7874,0.88189,0.000182921605799549
"807",7,0.29921,0.023622,0.52756,0.023622,0.89764,0.000187896006469333
"808",7,0.30709,0.88189,0.75591,0.76378,0.16535,0.00017714366284678
"809",7,0.31496,0.45669,0.047244,0.52756,0.11024,0.000164655149732512
"810",7,0.32283,0.40945,0.53543,0.74803,0.38583,0.000152850462707389
"811",7,0.33071,0.070866,0.28346,0.18898,0.71654,0.000138656494089975
"812",7,0.33858,0.33858,0.59843,0.20472,0.023622,0.000181530883010609
"813",7,0.34646,0.2126,0.59055,0.23622,0.77953,0.000158294461357259
"814",7,0.35433,0.55906,0.40157,0.94488,0.96063,0.000144512234315758
"815",7,0.3622,0.52756,0.1811,0.64567,0.22047,0.00014603144045274
"816",7,0.37008,0.62992,0.92913,0.8189,0.74016,0.000146321713562603
"817",7,0.37795,0.41732,0.070866,0,0.30709,0.000357188947667889
"818",7,0.38583,0.99213,0,0.37795,0.26772,0.000170638993199459
"819",7,0.3937,0.18898,0.84252,0.19685,0.24409,0.00014386639978091
"820",7,0.40157,0.92913,0.68504,0.66142,0.46457,0.000147662639231377
"821",7,0.40945,0.69291,0.32283,0.59055,0.1811,0.000139674823676524
"822",7,0.41732,0.62205,0.56693,0.094488,0.59843,0.000230364759975908
"823",7,0.4252,0.81102,0.15748,0.4252,0.95276,0.000149505017239788
"824",7,0.43307,0.37795,0.37795,0.88189,0.11811,0.000108819273800585
"825",7,0.44094,0.87402,1,0.40157,0.25197,0.000154370216309624
"826",7,0.44882,0.7874,0.17323,0.92126,0.3937,0.000117067833891083
"827",7,0.45669,0.32283,0.38583,0.46457,0.79528,0.000109255115537523
"828",7,0.46457,0.33071,0.086614,0.015748,0.33071,0.000302239745365518
"829",7,0.47244,0.14173,0.094488,0.55118,0.85827,8.39465049230728e-05
"830",7,0.48031,0.23622,0.4252,0.95276,0.91339,8.53623369169548e-05
"831",7,0.48819,0.92126,0.70079,0.22047,0.86614,0.000171917524406597
"832",7,0.49606,0.58268,0.27559,0.80315,0.61417,0.000101972687940308
"833",7,0.50394,0.82677,0.41732,0.31496,0.007874,0.000144865432728749
"834",7,0.51181,0.48819,0.31496,0.75591,0.80315,9.60382218569287e-05
"835",7,0.51969,0.93701,0.20472,0.11811,0.53543,0.000197633752705987
"836",7,0.52756,0.3622,0.90551,0.67717,0.88976,8.75032742335548e-05
"837",7,0.53543,0.14961,0.18898,0.59843,0.51181,6.75299128811589e-05
"838",7,0.54331,0.67717,0.14961,0.79528,0.70079,9.52108576079952e-05
"839",7,0.55118,0.3937,0.03937,0.83465,0.45669,7.71682474048631e-05
"840",7,0.55906,0.031496,0.25984,0.70079,0.77165,4.10479303259887e-05
"841",7,0.56693,0.062992,0.55118,0.055118,0.18898,0.000113637904079191
"842",7,0.5748,0.40157,0.015748,0.15748,0.34646,0.000136883736865646
"843",7,0.58268,0.6063,0.88976,0.22835,0.35433,0.00013725210260102
"844",7,0.59055,0.37008,0.93701,0.86614,0,7.0053421637543e-05
"845",7,0.59843,0.22047,0.65354,0.91339,0.75591,5.37743202019847e-05
"846",7,0.6063,0.055118,0.007874,0.85039,0.086614,3.47091882853601e-05
"847",7,0.61417,0.76378,0.77165,0.56693,0.84252,9.94362300923671e-05
"848",7,0.62205,0.49606,0.74803,0.27559,0.82677,0.000111488152152178
"849",7,0.62992,0.95276,0.3937,0.71654,0.76378,9.35783890888353e-05
"850",7,0.6378,0.38583,0.33858,0.48031,0.98425,7.77095027733424e-05
"851",7,0.64567,0.03937,0.34646,0.92913,0.31496,2.76649647321972e-05
"852",7,0.65354,0.48031,0.24409,0.031496,0.56693,0.000247243737224993
"853",7,0.66142,0.73228,0.33071,0.13386,0.92913,0.000161071066482926
"854",7,0.66929,0.15748,0.92126,0.41732,0.015748,5.4175711425442e-05
"855",7,0.67717,0.61417,0.19685,0.89764,0.54331,7.01616101099121e-05
"856",7,0.68504,0.74803,0.6378,0.33858,0.2126,0.000108572896859861
"857",7,0.69291,0.59055,0.96063,0.58268,0.99213,8.24510463138337e-05
"858",7,0.70079,0.22835,0.66142,0.70866,0.50394,4.90149817217395e-05
"859",7,0.70866,1,0.54331,0.62992,0.40945,9.12000648933331e-05
"860",7,0.71654,0.8189,0.70866,0.68504,0.51969,8.36895418830592e-05
"861",7,0.72441,0.56693,0.2126,0.93701,0.062992,6.26002554806681e-05
"862",7,0.73228,0.17323,0.73228,0.14961,0.3622,8.62381873047667e-05
"863",7,0.74016,0.12598,0.97638,0.62205,0.55118,3.70315813985021e-05
"864",7,0.74803,0.34646,0.95276,0.03937,0.62205,0.000212886148524494
"865",7,0.75591,0.97638,0.76378,0.007874,0.59055,0.000338664480321428
"866",7,0.76378,0.91339,0.48819,0.12598,0.94488,0.000163323754854972
"867",7,0.77165,0.5748,0.30709,0.070866,0.22835,0.00018229222061279
"868",7,0.77953,0.10236,0.77953,0.61417,0.47244,3.20441571437378e-05
"869",7,0.7874,0.66142,0.74016,0.74016,0.19685,6.92022971892781e-05
"870",7,0.79528,0.51969,0.62205,0.90551,0.15748,5.79926673998092e-05
"871",7,0.80315,0.35433,0.88189,0.32283,0.90551,7.60601045277298e-05
"872",7,0.81102,0.28346,0.80315,0.44882,0.52756,5.85896300794685e-05
"873",7,0.8189,0.53543,0.11024,0.51181,0.32283,7.10667230352897e-05
"874",7,0.82677,0.16535,0.16535,0.47244,0.12598,4.12976246413923e-05
"875",7,0.83465,0.50394,0.43307,0.73228,0.10236,5.93619782326437e-05
"876",7,0.84252,0.07874,0.25197,0.38583,0.67717,2.98112739475242e-05
"877",7,0.85039,0.72441,0.14173,0.30709,0.48031,9.64196833662371e-05
"878",7,0.85827,0.70866,0.055118,0.24409,0.70866,0.000103575246339175
"879",7,0.86614,0.086614,0.45669,0.85827,0.92126,2.21390165296478e-05
"880",7,0.87402,0.54331,0.22835,0.84252,0.97638,5.6664753896726e-05
"881",7,0.88189,0.74016,0.86614,0.28346,0.64567,0.000102322679051879
"882",7,0.88976,0.79528,0.81102,0.062992,0.81102,0.000196292732851759
"883",7,0.89764,0.25197,0.3622,0.25984,0.66142,6.60463569975739e-05
"884",7,0.90551,0,0.9685,0.98425,0.41732,1.13747520911008e-05
"885",7,0.91339,0.59843,0.55906,0.40945,1,7.72895440844649e-05
"886",7,0.92126,0.9685,0.69291,0.65354,0.17323,7.50269454598506e-05
"887",7,0.92913,0.85827,0.37008,0.45669,0.14961,8.25788071610678e-05
"888",7,0.93701,0.88976,0.61417,0.35433,0.37008,9.31041662075295e-05
"889",7,0.94488,0.30709,0.91339,0.87402,0.29134,4.08799079025886e-05
"890",7,0.95276,0.96063,0.6063,0.99213,0.6063,6.28701205351862e-05
"891",7,0.96063,0.1811,0.47244,0.14173,0.43307,7.46540903573659e-05
"892",7,0.9685,0.43307,0.62992,0.29134,0.4252,7.69339393868538e-05
"893",7,0.97638,0.27559,0.023622,0.34646,0.48819,5.55933728064976e-05
"894",7,0.98425,0.77953,0.87402,0.3937,0.055118,8.46799291702071e-05
"895",7,0.99213,0.83465,0.031496,0.77165,0.33858,6.26032563213646e-05
"896",7,1,0.44882,0.29921,0.51969,0.047244,5.80101383939658e-05
"897",8,0,0.55118,0.44882,0.26772,0.25984,0.00070988169594143
"898",8,0.007874,0.25984,0.22047,0.3622,0.83465,0.000567989473342811
"899",8,0.015748,0.75591,0.26772,0.33071,0.7874,0.000713761163950658
"900",8,0.023622,0.85039,0.8189,0.6063,0.72441,0.00064035544112055
"901",8,0.031496,0.31496,0.71654,0.2126,0.62992,0.000664678669395379
"902",8,0.03937,0.68504,0.67717,0.047244,0.37795,0.00104279271375773
"903",8,0.047244,0.66929,0.11811,0.43307,0.65354,0.000662153292934061
"904",8,0.055118,0.11811,0.83465,0.77953,0.73228,0.000406980972731613
"905",8,0.062992,0.94488,0.72441,0.10236,0.40157,0.000923299867044597
"906",8,0.070866,0.29134,0.13386,0.48819,0.55906,0.000536029597320671
"907",8,0.07874,0.26772,0.07874,0.5748,0.070866,0.000510473780088551
"908",8,0.086614,0.86614,0.062992,0.69291,0.44094,0.00061978919984606
"909",8,0.094488,0.65354,0.94488,0.66929,0.85039,0.000579810968561441
"910",8,0.10236,0.44094,0.99213,0.1811,0.29921,0.00072097950900118
"911",8,0.11024,0.98425,0.50394,0.6378,0.03937,0.000623281741407757
"912",8,0.11811,0.80315,0.46457,0.37008,0.13386,0.000674313595649008
"913",8,0.12598,0.29921,0.89764,0.50394,0.8189,0.000502190310770159
"914",8,0.13386,0.47244,0.40945,0.81102,0.68504,0.000510236700120824
"915",8,0.14173,0.64567,0.10236,0.29921,0.49606,0.000675104152217108
"916",8,0.14961,0.84252,0.48031,0.88976,0.87402,0.000560688037018878
"917",8,0.15748,0.51181,0.44094,0.11024,0.66929,0.00083022964519118
"918",8,0.16535,0.6378,0.64567,0.54331,0.20472,0.000572954593255943
"919",8,0.17323,0.11024,0.51181,0.55906,0.9685,0.000366150839604431
"920",8,0.1811,0.20472,0.35433,1,0.58268,0.000372072622832086
"921",8,0.18898,0.70079,0.79528,0.96063,0.5748,0.000505706789896403
"922",8,0.19685,0.13386,0.66929,0.9685,0.031496,0.000332470779241661
"923",8,0.20472,0.77165,0.85827,0.07874,0.69291,0.000932921424085792
"924",8,0.2126,0.4252,0.51969,0.72441,0.07874,0.000464966156874736
"925",8,0.22047,0.19685,0.23622,0.25197,0.23622,0.000491731160432677
"926",8,0.22835,0.094488,0.12598,0.49606,0.28346,0.000322668667207832
"927",8,0.23622,0.71654,0.98425,0.44094,0.14173,0.000580319643358275
"928",8,0.24409,0.46457,0.49606,0.97638,0.27559,0.000432270319216801
"929",8,0.25197,0.90551,0.82677,0.16535,0.74803,0.000778282741029432
"930",8,0.25984,0.24409,0.85039,0.086614,0.44882,0.000723929191810603
"931",8,0.26772,0.047244,0.5748,0.17323,0.6378,0.000329545141261693
"932",8,0.27559,0.007874,0.7874,0.53543,0.094488,0.000199436728204309
"933",8,0.28346,0.015748,0.58268,0.82677,0.93701,0.000200410757706027
"934",8,0.29134,0.89764,0.29134,0.7874,0.88189,0.000512485709956345
"935",8,0.29921,0.023622,0.52756,0.023622,0.89764,0.000537328566751407
"936",8,0.30709,0.88189,0.75591,0.76378,0.16535,0.000503185250659959
"937",8,0.31496,0.45669,0.047244,0.52756,0.11024,0.000467249167261546
"938",8,0.32283,0.40945,0.53543,0.74803,0.38583,0.000408202633758272
"939",8,0.33071,0.070866,0.28346,0.18898,0.71654,0.000338085719606715
"940",8,0.33858,0.33858,0.59843,0.20472,0.023622,0.000564036124010884
"941",8,0.34646,0.2126,0.59055,0.23622,0.77953,0.000459340233324507
"942",8,0.35433,0.55906,0.40157,0.94488,0.96063,0.000414009566844449
"943",8,0.3622,0.52756,0.1811,0.64567,0.22047,0.00044268853809308
"944",8,0.37008,0.62992,0.92913,0.8189,0.74016,0.000434623692406579
"945",8,0.37795,0.41732,0.070866,0,0.30709,0.0011292661697391
"946",8,0.38583,0.99213,0,0.37795,0.26772,0.000594920873678387
"947",8,0.3937,0.18898,0.84252,0.19685,0.24409,0.000451627691951729
"948",8,0.40157,0.92913,0.68504,0.66142,0.46457,0.000490995589592928
"949",8,0.40945,0.69291,0.32283,0.59055,0.1811,0.000471628850659722
"950",8,0.41732,0.62205,0.56693,0.094488,0.59843,0.000818604958531084
"951",8,0.4252,0.81102,0.15748,0.4252,0.95276,0.000537581643609573
"952",8,0.43307,0.37795,0.37795,0.88189,0.11811,0.000342039267656842
"953",8,0.44094,0.87402,1,0.40157,0.25197,0.000542448553369882
"954",8,0.44882,0.7874,0.17323,0.92126,0.3937,0.000419928325809407
"955",8,0.45669,0.32283,0.38583,0.46457,0.79528,0.000380828074735581
"956",8,0.46457,0.33071,0.086614,0.015748,0.33071,0.00114116585776176
"957",8,0.47244,0.14173,0.094488,0.55118,0.85827,0.000256420588615785
"958",8,0.48031,0.23622,0.4252,0.95276,0.91339,0.000267429736361325
"959",8,0.48819,0.92126,0.70079,0.22047,0.86614,0.000650115938664901
"960",8,0.49606,0.58268,0.27559,0.80315,0.61417,0.000387652582173793
"961",8,0.50394,0.82677,0.41732,0.31496,0.007874,0.000566941183051119
"962",8,0.51181,0.48819,0.31496,0.75591,0.80315,0.000366958147513412
"963",8,0.51969,0.93701,0.20472,0.11811,0.53543,0.000791989913770425
"964",8,0.52756,0.3622,0.90551,0.67717,0.88976,0.000332280788246414
"965",8,0.53543,0.14961,0.18898,0.59843,0.51181,0.000237343642298795
"966",8,0.54331,0.67717,0.14961,0.79528,0.70079,0.00039556491653866
"967",8,0.55118,0.3937,0.03937,0.83465,0.45669,0.000317595291380733
"968",8,0.55906,0.031496,0.25984,0.70079,0.77165,0.000110689400798718
"969",8,0.56693,0.062992,0.55118,0.055118,0.18898,0.000463207756986108
"970",8,0.5748,0.40157,0.015748,0.15748,0.34646,0.000592520063208521
"971",8,0.58268,0.6063,0.88976,0.22835,0.35433,0.000565315224047305
"972",8,0.59055,0.37008,0.93701,0.86614,0,0.000297054316090575
"973",8,0.59843,0.22047,0.65354,0.91339,0.75591,0.000228814503468776
"974",8,0.6063,0.055118,0.007874,0.85039,0.086614,0.00011935624268437
"975",8,0.61417,0.76378,0.77165,0.56693,0.84252,0.000436570505344013
"976",8,0.62205,0.49606,0.74803,0.27559,0.82677,0.000490979897442926
"977",8,0.62992,0.95276,0.3937,0.71654,0.76378,0.000429656851889105
"978",8,0.6378,0.38583,0.33858,0.48031,0.98425,0.000362296838048815
"979",8,0.64567,0.03937,0.34646,0.92913,0.31496,9.60880710761711e-05
"980",8,0.65354,0.48031,0.24409,0.031496,0.56693,0.00100732793256544
"981",8,0.66142,0.73228,0.33071,0.13386,0.92913,0.000706912162196704
"982",8,0.66929,0.15748,0.92126,0.41732,0.015748,0.000250824430758531
"983",8,0.67717,0.61417,0.19685,0.89764,0.54331,0.000346431019098661
"984",8,0.68504,0.74803,0.6378,0.33858,0.2126,0.000503694782153792
"985",8,0.69291,0.59055,0.96063,0.58268,0.99213,0.000387864331494044
"986",8,0.70079,0.22835,0.66142,0.70866,0.50394,0.00024157504706666
"987",8,0.70866,1,0.54331,0.62992,0.40945,0.000439783114798427
"988",8,0.71654,0.8189,0.70866,0.68504,0.51969,0.000405782079939768
"989",8,0.72441,0.56693,0.2126,0.93701,0.062992,0.000326276956635304
"990",8,0.73228,0.17323,0.73228,0.14961,0.3622,0.000413135568890884
"991",8,0.74016,0.12598,0.97638,0.62205,0.55118,0.00018392490828896
"992",8,0.74803,0.34646,0.95276,0.03937,0.62205,0.000878786995080631
"993",8,0.75591,0.97638,0.76378,0.007874,0.59055,0.00109554358753938
"994",8,0.76378,0.91339,0.48819,0.12598,0.94488,0.000727681480764206
"995",8,0.77165,0.5748,0.30709,0.070866,0.22835,0.000818814649778475
"996",8,0.77953,0.10236,0.77953,0.61417,0.47244,0.00016324360498962
"997",8,0.7874,0.66142,0.74016,0.74016,0.19685,0.000361732789545606
"998",8,0.79528,0.51969,0.62205,0.90551,0.15748,0.000311100431705455
"999",8,0.80315,0.35433,0.88189,0.32283,0.90551,0.000386101792878957
"1000",8,0.81102,0.28346,0.80315,0.44882,0.52756,0.000307156719478715
"1001",8,0.8189,0.53543,0.11024,0.51181,0.32283,0.000382086276915191
"1002",8,0.82677,0.16535,0.16535,0.47244,0.12598,0.000231241084462203
"1003",8,0.83465,0.50394,0.43307,0.73228,0.10236,0.000326365878538209
"1004",8,0.84252,0.07874,0.25197,0.38583,0.67717,0.000168295865420666
"1005",8,0.85039,0.72441,0.14173,0.30709,0.48031,0.000505285991237337
"1006",8,0.85827,0.70866,0.055118,0.24409,0.70866,0.000546326470775237
"1007",8,0.86614,0.086614,0.45669,0.85827,0.92126,0.000125038840388169
"1008",8,0.87402,0.54331,0.22835,0.84252,0.97638,0.000319886846162885
"1009",8,0.88189,0.74016,0.86614,0.28346,0.64567,0.00051097044148215
"1010",8,0.88976,0.79528,0.81102,0.062992,0.81102,0.000848012773572277
"1011",8,0.89764,0.25197,0.3622,0.25984,0.66142,0.000362128411751931
"1012",8,0.90551,0,0.9685,0.98425,0.41732,4.59167387837468e-05
"1013",8,0.91339,0.59843,0.55906,0.40945,1,0.000418847088110141
"1014",8,0.92126,0.9685,0.69291,0.65354,0.17323,0.000408476124734198
"1015",8,0.92913,0.85827,0.37008,0.45669,0.14961,0.000448800621312143
"1016",8,0.93701,0.88976,0.61417,0.35433,0.37008,0.000489362929726018
"1017",8,0.94488,0.30709,0.91339,0.87402,0.29134,0.000239814160133006
"1018",8,0.95276,0.96063,0.6063,0.99213,0.6063,0.000360137093390812
"1019",8,0.96063,0.1811,0.47244,0.14173,0.43307,0.00041082808042912
"1020",8,0.9685,0.43307,0.62992,0.29134,0.4252,0.000421958976729613
"1021",8,0.97638,0.27559,0.023622,0.34646,0.48819,0.000328188322672522
"1022",8,0.98425,0.77953,0.87402,0.3937,0.055118,0.000452377269531583
"1023",8,0.99213,0.83465,0.031496,0.77165,0.33858,0.00037336694173917
"1024",8,1,0.44882,0.29921,0.51969,0.047244,0.000340678943104429
"1025",9,0,0.55118,0.44882,0.26772,0.25984,0.00336054515802681
"1026",9,0.007874,0.25984,0.22047,0.3622,0.83465,0.00281817510717381
"1027",9,0.015748,0.75591,0.26772,0.33071,0.7874,0.0033697279247079
"1028",9,0.023622,0.85039,0.8189,0.6063,0.72441,0.0031050436566316
"1029",9,0.031496,0.31496,0.71654,0.2126,0.62992,0.00320324723759761
"1030",9,0.03937,0.68504,0.67717,0.047244,0.37795,0.00387808919898524
"1031",9,0.047244,0.66929,0.11811,0.43307,0.65354,0.00319463631150775
"1032",9,0.055118,0.11811,0.83465,0.77953,0.73228,0.00192315895708021
"1033",9,0.062992,0.94488,0.72441,0.10236,0.40157,0.00377651942798252
"1034",9,0.070866,0.29134,0.13386,0.48819,0.55906,0.00269515203312566
"1035",9,0.07874,0.26772,0.07874,0.5748,0.070866,0.0025634574543656
"1036",9,0.086614,0.86614,0.062992,0.69291,0.44094,0.00305976992763218
"1037",9,0.094488,0.65354,0.94488,0.66929,0.85039,0.00291231954203787
"1038",9,0.10236,0.44094,0.99213,0.1811,0.29921,0.0033802479052026
"1039",9,0.11024,0.98425,0.50394,0.6378,0.03937,0.00308223608732689
"1040",9,0.11811,0.80315,0.46457,0.37008,0.13386,0.00324987261467581
"1041",9,0.12598,0.29921,0.89764,0.50394,0.8189,0.00261745427508599
"1042",9,0.13386,0.47244,0.40945,0.81102,0.68504,0.00267189494695263
"1043",9,0.14173,0.64567,0.10236,0.29921,0.49606,0.00328261006137474
"1044",9,0.14961,0.84252,0.48031,0.88976,0.87402,0.00288139057783626
"1045",9,0.15748,0.51181,0.44094,0.11024,0.66929,0.00364605373060476
"1046",9,0.16535,0.6378,0.64567,0.54331,0.20472,0.00294581540833956
"1047",9,0.17323,0.11024,0.51181,0.55906,0.9685,0.00192989086207258
"1048",9,0.1811,0.20472,0.35433,1,0.58268,0.002062882839114
"1049",9,0.18898,0.70079,0.79528,0.96063,0.5748,0.00272634391336679
"1050",9,0.19685,0.13386,0.66929,0.9685,0.031496,0.00181232872595384
"1051",9,0.20472,0.77165,0.85827,0.07874,0.69291,0.00371936412073645
"1052",9,0.2126,0.4252,0.51969,0.72441,0.07874,0.00258962706908457
"1053",9,0.22047,0.19685,0.23622,0.25197,0.23622,0.00269308684921973
"1054",9,0.22835,0.094488,0.12598,0.49606,0.28346,0.0018379687263152
"1055",9,0.23622,0.71654,0.98425,0.44094,0.14173,0.00300955827145397
"1056",9,0.24409,0.46457,0.49606,0.97638,0.27559,0.00249335804664771
"1057",9,0.25197,0.90551,0.82677,0.16535,0.74803,0.00348933718503512
"1058",9,0.25984,0.24409,0.85039,0.086614,0.44882,0.00341875912524068
"1059",9,0.26772,0.047244,0.5748,0.17323,0.6378,0.00193145718188144
"1060",9,0.27559,0.007874,0.7874,0.53543,0.094488,0.000706483550232167
"1061",9,0.28346,0.015748,0.58268,0.82677,0.93701,0.00081055979451573
"1062",9,0.29134,0.89764,0.29134,0.7874,0.88189,0.00283548170397011
