"","location","gamma","z0","L","deposition"
"203",4,0.163649858515057,1.00034159074585,-89.5880163353766,0.00308324724933493
"204",4,0.248618594912892,0.001,-122.382821492023,2.81676307767487e-05
"205",4,0.394560412076494,0.683680392047233,-278.175419722188,0.0010728153098369
"206",4,0.253664879284403,0.168515878139983,-388.391882789477,0.000246398208407434
"207",4,0.115636343495813,0.974866948399969,-354.111584356431,0.00118478631053878
"208",4,0.257471409615691,1.90061255365609,-166.410042209981,0.00345555674935179
"209",4,0.342261485235635,0.001,-185.36093099363,1.49513664325198e-05
"210",4,0.246333663604595,1.54036557959004,-17.1499778145913,0.0117167029504287
"211",4,0.196022930561915,0.672904884186981,-408.919206425664,0.000818743975777719
"212",4,0.376223584716288,0.574902538114992,-111.900250887757,0.00183291167107339
"213",4,0.341712525770744,1.33506137647953,-204.945800342209,0.00232733848372288
"214",4,0.246853995724409,1.90603428960627,-339.402464775483,0.00223838348880564
"215",4,0.205257184124605,1.37415291603636,-270.044448856992,0.00191519285489973
"216",4,0.112888343893249,0.659257343174564,-494.660273847597,0.000706870998461255
"217",4,0.389693881972593,1.58729464005721,-363.129379766734,0.00188105526267259
"218",4,0.247559706195381,0.476926207373057,-5.99230619110108,0.0114497091815728
"219",4,0.37279312981689,0.001,-338.612384270618,1.02263563687393e-05
"220",4,0.138240291588012,0.328548607799474,-230.089666240153,0.000659746255334439
"221",4,0.293926314578855,0.870430715703792,-300.89268747622,0.00126166427410588
"222",4,0.159810383916074,1.83167746783728,-153.330890632049,0.00337568826387885
"223",4,0.258215893767565,1.09750371082224,-149.349380973683,0.00241926243656463
"224",4,0.331360813542647,0.694910009821207,-500,0.000748131976717651
"225",4,0.338213335716286,0.277685560665908,-453.140301950982,0.000337450741149989
"226",4,0.179387533616747,1.7256895473896,-37.4532262933469,0.00787992039371644
"227",4,0.297750936420051,0.574629553694605,-386.052030056538,0.000747603212899153
"228",4,0.181851630343804,0.944670551207421,-277.013251016735,0.0013805509230434
"229",4,0.282319521901923,1.54048806148793,-126.454708926979,0.00353979802797867
"230",4,0.215345819808346,1.41868439440742,-116.173491036992,0.00340315586573014
"231",4,0.355538423286375,1.1863434543399,-500,0.00120480950601542
"232",4,0.325587101546968,1.84014113781782,-3.26593797418394,0.0269050741769874
"233",4,0.1,0.428707941528222,-407.492355980963,0.000579736841577002
"234",4,0.226521001533806,1.05401854045606,-466.666862766741,0.00111860498751567
"235",4,0.270950390535618,1.45789413336499,-319.223132320345,0.00186134507250746
"236",4,0.233019025509739,1.01118049059958,-1,0.0279070208471103
"237",4,0.384576763318376,0.587139819101906,-384.180778821954,0.000752536253831415
"238",4,0.1,0.699349578935492,-244.032679059203,0.00119207765765601
"239",4,0.106718929301146,1.18280597437697,-149.297732364176,0.00239094345307935
"240",4,0.306816579856125,0.177046425583539,-92.4102290378568,0.000821136585098202
"241",4,0.332798166538925,0.796063992014992,-164.723212026379,0.00177971853305028
"242",4,0.240981038129478,1.02622415779164,-354.310555767377,0.0012972913047556
"243",4,0.235859696239623,0.550497207518334,-299.291191520983,0.000851940903047889
"244",4,0.342928338174003,1.13487317852654,-309.664009943172,0.0015551874284591
"245",4,0.185303900072177,0.499497718853684,-143.323734500728,0.00131676463793665
"246",4,0.359198622936016,0.60812388501326,-1,0.0263020478043278
"247",4,0.4,1.23063751092689,-113.953542077658,0.0032640708038748
"248",4,0.373053554688591,1.93983070810324,-241.132743225661,0.00286293029190624
"249",4,0.100646010997321,1.53773360096494,-55.5979909957803,0.00559835699274609
"250",4,0.312809198272988,0.281426436664956,-252.625216402545,0.000530787944807585
"251",4,0.271631308771644,0.427297678370855,-164.882611190601,0.00106586045451576
"252",4,0.305149903623666,1.8242976711239,-409.112611476048,0.00196439170321657
"253",4,0.195027125050529,0.185736247237848,-65.5590272262878,0.00115771715033614
"254",4,0.121759764651545,0.535134210871933,-35.9423385854947,0.00381574509001812
"255",4,0.330528108243764,1.75843763529547,-305.186125225016,0.0022712172665583
"256",4,0.191372918610068,1.55580580610063,-450.253954139212,0.00156089172661125
"257",5,0.1,0.001,-1,0.431556783080589
"258",5,0.4,1.98218082797576,-489.548990792602,0.576657031332584
"259",5,0.106026886910552,1.97626003688834,-500,0.663546384637308
"260",5,0.106109310489888,0.0172277821404883,-495.837492031733,0.183930839298562
"261",5,0.4,0.00507484599093432,-500,0.0853015178229385
"262",5,0.396890107003529,2,-1,2.19503793748238
"263",5,0.4,0.0411877903260842,-4.01837494308512,1.09762173970135
"264",5,0.1,2,-1,2.23822535299665
"265",5,0.270918861495852,1.34784022066477,-427.8403351646,0.571544653854651
"266",5,0.322152532548479,1.0128715639535,-23.6368648849427,1.44188063419259
"267",5,0.163649858515057,1.00034159074585,-89.5880163353766,0.925680135670245
"268",5,0.248618594912892,0.001,-122.382821492023,0.128355137811851
"269",5,0.394560412076494,0.683680392047233,-278.175419722188,0.4653986322139
"270",5,0.253664879284403,0.168515878139983,-388.391882789477,0.225826744816508
"271",5,0.115636343495813,0.974866948399969,-354.111584356431,0.579081048001057
"272",5,0.257471409615691,1.90061255365609,-166.410042209981,0.839771631205439
"273",5,0.342261485235635,0.001,-185.36093099363,0.0996881926486373
"274",5,0.246333663604595,1.54036557959004,-17.1499778145913,1.69227832686692
"275",5,0.196022930561915,0.672904884186981,-408.919206425664,0.458762256478345
"276",5,0.376223584716288,0.574902538114992,-111.900250887757,0.626028849583266
"277",5,0.341712525770744,1.33506137647953,-204.945800342209,0.68818934256276
"278",5,0.246853995724409,1.90603428960627,-339.402464775483,0.681435706553694
"279",5,0.205257184124605,1.37415291603636,-270.044448856992,0.678812474949106
"280",5,0.112888343893249,0.659257343174564,-494.660273847597,0.451395962403686
"281",5,0.389693881972593,1.58729464005721,-363.129379766734,0.589955618990448
"282",5,0.247559706195381,0.476926207373057,-5.99230619110108,1.90663864183762
"283",5,0.37279312981689,0.001,-338.612384270618,0.0917364732922453
"284",5,0.138240291588012,0.328548607799474,-230.089666240153,0.41582640208678
"285",5,0.293926314578855,0.870430715703792,-300.89268747622,0.533457186982176
"286",5,0.159810383916074,1.83167746783728,-153.330890632049,0.893712576615203
"287",5,0.258215893767565,1.09750371082224,-149.349380973683,0.754381989806379
"288",5,0.331360813542647,0.694910009821207,-500,0.405182403183699
"289",5,0.338213335716286,0.277685560665908,-453.140301950982,0.261554144634564
"290",5,0.179387533616747,1.7256895473896,-37.4532262933469,1.39581057316266
"291",5,0.297750936420051,0.574629553694605,-386.052030056538,0.40926539314581
"292",5,0.181851630343804,0.944670551207421,-277.013251016735,0.599422023434808
"293",5,0.282319521901923,1.54048806148793,-126.454708926979,0.873029492140605
"294",5,0.215345819808346,1.41868439440742,-116.173491036992,0.905039090894857
"295",5,0.355538423286375,1.1863434543399,-500,0.498613560728895
"296",5,0.325587101546968,1.84014113781782,-3.26593797418394,2.15350459455354
"297",5,0.1,0.428707941528222,-407.492355980963,0.39522309997295
"298",5,0.226521001533806,1.05401854045606,-466.666862766741,0.523603446809424
"299",5,0.270950390535618,1.45789413336499,-319.223132320345,0.636393753884695
"300",5,0.233019025509739,1.01118049059958,-1,2.25027933428131
"301",5,0.384576763318376,0.587139819101906,-384.180778821954,0.392111855351958
"302",5,0.1,0.699349578935492,-244.032679059203,0.577451810877109
"303",5,0.106718929301146,1.18280597437697,-149.297732364176,0.817956877491494
"304",5,0.306816579856125,0.177046425583539,-92.4102290378568,0.413772173548633
"305",5,0.332798166538925,0.796063992014992,-164.723212026379,0.624575059925603
"306",5,0.240981038129478,1.02622415779164,-354.310555767377,0.55626931084469
"307",5,0.235859696239623,0.550497207518334,-299.291191520983,0.453615511889122
"308",5,0.342928338174003,1.13487317852654,-309.664009943172,0.568437248968419
"309",5,0.185303900072177,0.499497718853684,-143.323734500728,0.590397288052275
"310",5,0.359198622936016,0.60812388501326,-1,2.22277424029549
"311",5,0.4,1.23063751092689,-113.953542077658,0.805611239266098
"312",5,0.373053554688591,1.93983070810324,-241.132743225661,0.709537356355391
"313",5,0.100646010997321,1.53773360096494,-55.5979909957803,1.22492365745887
"314",5,0.312809198272988,0.281426436664956,-252.625216402545,0.331845691896089
"315",5,0.271631308771644,0.427297678370855,-164.882611190601,0.496165986761525
"316",5,0.305149903623666,1.8242976711239,-409.112611476048,0.623723397552267
"317",5,0.195027125050529,0.185736247237848,-65.5590272262878,0.536942970557424
"318",5,0.121759764651545,0.535134210871933,-35.9423385854947,1.12258485390979
"319",5,0.330528108243764,1.75843763529547,-305.186125225016,0.660254171947254
"320",5,0.191372918610068,1.55580580610063,-450.253954139212,0.615408273655723
"321",6,0.1,0.001,-1,0.0671466441192065
"322",6,0.4,1.98218082797576,-489.548990792602,0.0758270159298795
"323",6,0.106026886910552,1.97626003688834,-500,0.0920058863822277
"324",6,0.106109310489888,0.0172277821404883,-495.837492031733,0.0553670722327999
"325",6,0.4,0.00507484599093432,-500,0.0273401149498011
"326",6,0.396890107003529,2,-1,0.527621925172474
"327",6,0.4,0.0411877903260842,-4.01837494308512,0.159536039254991
"328",6,0.1,2,-1,0.542680735387109
"329",6,0.270918861495852,1.34784022066477,-427.8403351646,0.0765071173345882
"330",6,0.322152532548479,1.0128715639535,-23.6368648849427,0.219828213931607
"331",6,0.163649858515057,1.00034159074585,-89.5880163353766,0.13352351202054
"332",6,0.248618594912892,0.001,-122.382821492023,0.0401623979646497
"333",6,0.394560412076494,0.683680392047233,-278.175419722188,0.0629292630228837
"334",6,0.253664879284403,0.168515878139983,-388.391882789477,0.0399158963216557
"335",6,0.115636343495813,0.974866948399969,-354.111584356431,0.0814997511322484
"336",6,0.257471409615691,1.90061255365609,-166.410042209981,0.117457502448597
"337",6,0.342261485235635,0.001,-185.36093099363,0.0317338441983824
"338",6,0.246333663604595,1.54036557959004,-17.1499778145913,0.274633649411199
"339",6,0.196022930561915,0.672904884186981,-408.919206425664,0.0637267442290813
"340",6,0.376223584716288,0.574902538114992,-111.900250887757,0.086856107449638
"341",6,0.341712525770744,1.33506137647953,-204.945800342209,0.0940141916241556
"342",6,0.246853995724409,1.90603428960627,-339.402464775483,0.0923799786037369
"343",6,0.205257184124605,1.37415291603636,-270.044448856992,0.0934771410774389
"344",6,0.112888343893249,0.659257343174564,-494.660273847597,0.0658133927803004
"345",6,0.389693881972593,1.58729464005721,-363.129379766734,0.0785935308627457
"346",6,0.247559706195381,0.476926207373057,-5.99230619110108,0.330480643268744
"347",6,0.37279312981689,0.001,-338.612384270618,0.0293194906376921
"348",6,0.138240291588012,0.328548607799474,-230.089666240153,0.0620835221010541
"349",6,0.293926314578855,0.870430715703792,-300.89268747622,0.072279614608442
"350",6,0.159810383916074,1.83167746783728,-153.330890632049,0.127721533215364
"351",6,0.258215893767565,1.09750371082224,-149.349380973683,0.105273502932079
"352",6,0.331360813542647,0.694910009821207,-500,0.053952274919168
"353",6,0.338213335716286,0.277685560665908,-453.140301950982,0.0378810448692173
"354",6,0.179387533616747,1.7256895473896,-37.4532262933469,0.214753111291668
"355",6,0.297750936420051,0.574629553694605,-386.052030056538,0.0556201218044072
"356",6,0.181851630343804,0.944670551207421,-277.013251016735,0.0830079406449288
"357",6,0.282319521901923,1.54048806148793,-126.454708926979,0.12248077898865
"358",6,0.215345819808346,1.41868439440742,-116.173491036992,0.129279950290642
"359",6,0.355538423286375,1.1863434543399,-500,0.0658323263798497
"360",6,0.325587101546968,1.84014113781782,-3.26593797418394,0.433242286632932
"361",6,0.1,0.428707941528222,-407.492355980963,0.0616643553214016
"362",6,0.226521001533806,1.05401854045606,-466.666862766741,0.0704269358390659
"363",6,0.270950390535618,1.45789413336499,-319.223132320345,0.0861628540763313
"364",6,0.233019025509739,1.01118049059958,-1,0.537304096301287
"365",6,0.384576763318376,0.587139819101906,-384.180778821954,0.0526282203785362
"366",6,0.1,0.699349578935492,-244.032679059203,0.082747631033214
"367",6,0.106718929301146,1.18280597437697,-149.297732364176,0.118706314137627
"368",6,0.306816579856125,0.177046425583539,-92.4102290378568,0.0583564645172994
"369",6,0.332798166538925,0.796063992014992,-164.723212026379,0.0860129147967206
"370",6,0.240981038129478,1.02622415779164,-354.310555767377,0.0753968868983114
"371",6,0.235859696239623,0.550497207518334,-299.291191520983,0.0626650892862875
"372",6,0.342928338174003,1.13487317852654,-309.664009943172,0.0764806054795519
"373",6,0.185303900072177,0.499497718853684,-143.323734500728,0.0834187328156221
"374",6,0.359198622936016,0.60812388501326,-1,0.523058814630391
"375",6,0.4,1.23063751092689,-113.953542077658,0.111968251334554
"376",6,0.373053554688591,1.93983070810324,-241.132743225661,0.0961628338681959
"377",6,0.100646010997321,1.53773360096494,-55.5979909957803,0.188969800949617
"378",6,0.312809198272988,0.281426436664956,-252.625216402545,0.0466508020690784
"379",6,0.271631308771644,0.427297678370855,-164.882611190601,0.0690069831111193
"380",6,0.305149903623666,1.8242976711239,-409.112611476048,0.0831453795037541
"381",6,0.195027125050529,0.185736247237848,-65.5590272262878,0.0770142895149774
"382",6,0.121759764651545,0.535134210871933,-35.9423385854947,0.168871079964141
"383",6,0.330528108243764,1.75843763529547,-305.186125225016,0.0889379693851315
"384",6,0.191372918610068,1.55580580610063,-450.253954139212,0.0832126505250717
"385",7,0.1,0.001,-1,0.03708942539452
"386",7,0.4,1.98218082797576,-489.548990792602,0.0345092102376341
"387",7,0.106026886910552,1.97626003688834,-500,0.0430844668826715
